key,track,artist,album,genre,date
Gorgon City Live from Brooklyn Storehouse 2025 [EwkfX5_1D1M].opus,Brooklyn Storehouse,Gorgon City,"{'name': 'Gorgon City Sets', 'artist': 'Gorgon City'}",House,2025
Faithless (DJ Set) ｜ Mixmag Lab London [8c1QsuUpbO4].opus,Faithless DJ Set Mixmag London,Faithless,"{'name': 'Faithless Sets', 'artist': 'Faithless'}",Electronic,
MK Live at Creamfields Festival 2019 - FULL SET [HDkCCxzVmfk].opus,MK,MK,"{'name': 'Creamfields 2019', 'artist': 'Various Artists'}",House,2019
Sub Focus ｜ Mixmag Lab London [a3Pl-tG1RAs].opus,Mixmag Lab London,Sub Focus,"{'name': 'Sub Focus Sets', 'artist': 'Sub Focus'}",Drum and Bass,
David Guetta B2B MORTEN Live @ Soundstorm 2024 [QBwApbSqOSo].opus,David Guetta B2B MORTEN,David Guetta & MORTEN,"{'name': 'Soundstorm 2024', 'artist': 'Various Artists'}",House,2024
Solomun ｜ Boiler Room： Tulum [bk6Xst6euQk].opus,Solomun | Tulum,Solomun,"{'name': 'Boiler Room', 'artist': 'Various Artists'}",House,
"Radio 1's Classic Essential Mix, Axwell, Armand Van Helden & DJ Marky at The Warehouse Project 2007.mp4","Axwell, Armand Van Helden & DJ Marky @ The Warehouse Project","Axwell, Armand Van Helden & DJ Marky","{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2007
MEDVZA³ Live in Ibiza - End Of Summer Set 2025 @HostalLaTorre [M-sjHoykiLE].opus,End Of Summer Set,MEDUZA,"{'name': 'MEDUZA Sets', 'artist': 'MEDUZA'}",House,2025
Sub Focus presents 'Circular Sound' Live From Alexandra Palace [jqAvZujP8OQ].opus,"""Circular Sound"" @ Alexandra Palace",Sub Focus,"{'name': 'Sub Focus Sets', 'artist': 'Sub Focus'}",Drum and Bass,
"Claptone： Day Trip In The Park, LA (Full Set) [vDbvcuDn-2Y].opus","Day Trip In The Park, LA",Claptone,"{'name': 'Claptone Sets', 'artist': 'Claptone'}",House,
"Danny Howard's Club Mix, Best of 2025 - Part 1.mp4","Danny Howard's Club Mix, Best of 2025 pt.1",Danny Howard,"{'name': 'Danny Howard Sets', 'artist': 'Danny Howard'}",House,2025
"Radio 1's Essential Mix, Romy.mp4",Romy,Romy,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,
"Confidence Man Live From 3Olympia Theatre, Dublin [-YmlEDjFfgM].opus","Live at 3Olympia Theatre, Dublin",Confidence Man,"{'name': 'Confidence Man Sets', 'artist': 'Confidence Man'}",Electronic,
Ella Knight ｜ Mixmag Lab London ｜ Horizon 22 [fMQo3zaxihs].opus,Mixmag Lab London,Ella Knight,"{'name': 'Ella Knight Sets', 'artist': 'Ella Knight'}",House,
"Radio 1 Dance Presents..., Glastonbury 2025_ Romy.mp4",Romy,Romy,"{'name': 'Glastonbury 2025', 'artist': 'Various Artists'}",Electronic,2025
"Danny Howard's Club Mix, Best of 2025 - Part 2.mp4","Danny Howard's Club Mix, Best of 2025 pt.2",Danny Howard,"{'name': 'Danny Howard Sets', 'artist': 'Danny Howard'}",House,2025
Meduza³ @ Kappa FuturFestival 2025 [bAFRWdcvT6Y].opus,Meduza,Meduza,"{'name': 'Kappa FuturFestival 2025', 'artist': 'Various Artists'}",House,2025
Alesso ｜ Tomorrowland Brasil 2025 [WCo6kS1h8aU].opus,Alesso,Alesso,"{'name': 'Tomorrowland Brasil 2025', 'artist': 'Various Artists'}",House,2025
MK DJ Set ｜ Rockstar Energy presents @creamfields 2025 ｜ @beatport Live [e3JPaO5WxKw].opus,MK,MK,"{'name': 'Creamfields 2025', 'artist': 'Various Artists'}",House,2025
"Radio 1's Essential Mix, Kölsch.mp4",Kölsch,Kölsch,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,
John Summit Live @ The O2 Arena London [S8BEtGJzOfM].opus,O2 Arena London,John Summit,"{'name': 'John Summit Sets', 'artist': 'John Summit'}",House,
"Radio 1's Classic Essential Mix, Barry Can't Swim 2023.mp4",Barry Can't Swim,Barry Can't Swim,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2023
Sub Focus & Dimension ｜ Printworks Closing Weekend x UKF On Air [rxH2q9VhEXM].opus,Sub Focus & Dimension,Sub Focus & Dimension,"{'name': 'Sub Focus & Dimension Sets', 'artist': 'Various Artists'}",Drum & Bass,
MK live @ Creamfields 2024 [kfquBvVAKPw].opus,MK,MK,"{'name': 'Creamfields 2024', 'artist': 'Various Artists'}",House,2024
"Radio 1's Classic Essential Mix, Sub Focus 2009.mp4",Sub Focus 2009,Sub Focus,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Drum & Bass,2009
RÜFÜS DU SOL (DJ set) ｜ Mixmag Lab London [aOuS9tivBL0].opus,Mixmag Lab Londond,Rüfüs Du Sol,"{'name': 'Rüfüs Du Sol Sets', 'artist': 'Rüfüs Du Sol'}",Electronic,
MK Full Set ｜ Capital Dance Live in Ibiza [FFwZzg_LSDg].opus,Capital Dance Ibiza,MK,"{'name': 'MK Sets', 'artist': 'MK'}",House,
SG Lewis ｜ Mixmag Lab London x Forever Days ｜ 2025 [u6Cd9p1-SSc].opus,Mixmag Lab London x Forever Days,SG Lewis,"{'name': 'SG Lewis Sets', 'artist': 'SG Lewis'}",Electronic,2025
Confidence Man DJ set ｜ Mixmag Lab London [-5G9sk8lk0o].opus,DJ Set @ Mixmag Lab London,Confidence Man,"{'name': 'Confidence Man Sets', 'artist': 'Confidence Man'}",Electronic,
James Hype @ EDC Orlando 2025 [saEEH-NPUMc].opus,James Hype,James Hype,"{'name': 'EDC Orlando 2025', 'artist': 'Various Artists'}",House,2025
Riordan DJ Set ｜ Rise Festival 2024 ｜ Mixmag Netherlands + Germany Sessions [ogb9ePXX_Uw].opus,Riordan,Riordan,"{'name': 'Rise Festival 2024', 'artist': 'Various Artists'}",House,2024
"Radio 1's Classic Essential Mix, Paul Oakenfold & Sasha at The Que Club in Birmingham, 1995.mp4",Paul Oakenfold & Sasha 1995,Paul Oakenfold & Sasha,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,1995
"Max Dean B2B Luke Dean, neXup Stage, Mint Festival [--pWNwDDOu4].opus",Max Dean B2B Luke Dean,Max Dean & Luke Dean,"{'name': 'Mint Festival', 'artist': 'Various Artists'}",House,
Alesso (Body Hi) B2B Gorgon City Live @ Coachella 2025 - Quasar Stage [KpNtP9lG6Sk].opus,Alesso B2B Gorgon City,Alesso & Gorgon City,"{'name': 'Coachella 2025', 'artist': 'Various Artists'}",House,2025
Everything Always (Dom Dolla & John Summit) Live @ Ultra Music Festival 2025 [9ZqJPIbTme4].opus,Everything Always (Dom Dolla & John Summit),Dom Dolla & John Summit,"{'name': 'Ultra Music Festival 2025', 'artist': 'Various Artists'}",House,2025
"Radio 1 Dance Presents..., Radio 1 in Ibiza_ John Summit at ANTS, Ushuaïa.mp4",John Summit & ANTS Ibiza,John Summit,"{'name': 'Radio 1 Dance Presents...', 'artist': 'Various Artists'}",House,
Selected Sessions MK b2b Sonny Fodera U-Bahn DJ Set [q7UxovvEkI0].opus,MK B2B Sonny Fodera U-Bahn set,MK & Sonny Fodera,"{'name': 'MK & Sonny Fodera Sets', 'artist': 'MK & Sonny Fodera'}",Tech House,
Riordan at The Concourse Project ｜ Full Set (1 Aug 2025) [F5-jMqj7F7A].opus,The Concourse Project,Riordan,"{'name': 'Riordan Sets', 'artist': 'Riordan'}",Techno,2025-08-01
FISHER PRESENTS OUT 2 LUNCH FESTIVAL [DAY 2- FULL LIVE SET] [3YctdJP8_eo].opus,FISHER,FISHER,"{'name': 'Out 2 Lunch Festival', 'artist': 'Various Artists'}",House,
John Summit live at AMF 2025 [vV6Uh6tQ1Rw].opus,John Summit,John Summit,"{'name': 'AMF 2025', 'artist': 'Various Artists'}",House,2025
"Sonny Fodera Live from Alexandra Palace, London 2024 [IVceSlZRDbo].opus",Alexandra Palace,Sonny Fodera,"{'name': 'Sonny Fodera Sets', 'artist': 'Sonny Fodera'}",House,2024
BICEP present CHROMA AV DJ @ Electric Castle 2025 [0ZJqGTejbFU].opus,CHROMA AV set @ Electric Castle,Bicep,"{'name': 'Bicep Sets', 'artist': 'Bicep'}",Electronic,2025
"D.O.D Live at LPR, New York City 2025 [2eQclohopJY].opus",LPR NYC 2025,D.O.D,"{'name': 'D.O.D Sets', 'artist': 'D.O.D'}",Tech House,2025
"Radio 1's Classic Essential Mix, Black Coffee at Printworks 2023.mp4",Black Coffee,Black Coffee,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",House,2023
"Radio 1's Classic Essential Mix, Bonobo 2014.mp4",Bonobo,Bonobo,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,2014
"Hot Since 82 Epic Tech-House DJ Set From Sphere at Magazine, London [JWPUC3e9xk8].opus",Sphere at Magazine London,Hot Since 82,"{'name': 'Hot Since 82 Sets', 'artist': 'Hot Since 82'}",Tech House,
Barry Can't Swim ｜ Mixmag Lab London 2025 [q-uCp9VaF7g].opus,Mixmag Lab London,Barry Can't Swim,"{'name': ""Barry Can't Swim Sets"", 'artist': ""Barry Can't Swim""}",House,2025
"ARTBAT live at Cercle Odyssey, Paris, France [4hnJUB_g290].opus","Cercle Odyssey, Paris",ARTBAT,"{'name': 'ARTBAT Sets', 'artist': 'ARTBAT'}",Techno,
RÜFÜS DU SOL - Live from Joshua Tree [Zy4KtD98S2c].opus,Joshua Tree,Rüfüs Du Sol,"{'name': 'Rüfüs Du Sol Sets', 'artist': 'Rüfüs Du Sol'}",House,
"Radio 1 Dance Presents..., Radio 1 in Ibiza_ Pete Tong at ANTS, Ushuaïa.mp4",Pete Tong ANTS Ushuaia,Pete Tong,"{'name': 'Pete Tong Sets', 'artist': 'Pete Tong'}",House,
"Radio 1's Essential Mix, Barry Can't Swim at The Warehouse Project.mp4",Barry Can't Swim @ The Warehouse Project,Barry Can't Swim,"{'name': 'Essential Mix', 'artist': 'Various Artists'}",Electronic,
Max Styler Live @ ANTS Ushuaïa Ibiza 2025 [9m6GHuC7KH8].opus,Max Styler,Max Styler,"{'name': 'ANTS 2025 Ushuaia', 'artist': 'Various Artists'}",House,2025
